tweet,attachement,analysis
"North Korea announces outbreak of intestinal sickness

#intestinal #wellknit #stressed #taking #outbreak #announces #korea #suspected #cases #tests #quarantine #scientific #north #spread #thoroughly #sickness

https://t.co/Fqrw9ugkPn https://t.co/TyE2ejj0jX",['https://pbs.twimg.com/media/FVcMELSWYAE2UeN.jpg - 576x1024 - Alt: None'],"[{'reply': 'The illness, which experts say could be typhoid or cholera, comes amid a wave of Covid infections.', 'classification': '{""prediction"":""Neutral"",""Probability"":""0.36""}'}]"
2-day migraine. #stressed,[],"[{'reply': '@WANTED_joh Hydrate and rest.🙏🏽', 'classification': '{""prediction"":""Positive"",""Probability"":""0.35""}'}]"
@SouthernRailUK what’s going on? We are stuck at east Croydon and no one is giving us an update! I have a flight to catch! #stressed #noupdate,[],"[{'reply': '@_Tommy_91_ Hi Thomas, if you wish to log this formally you can do so here - https://t.co/F6fYRTAH3C - ^Jack', 'classification': '{""prediction"":""Neutral"",""Probability"":""0.07""}'}, {'reply': '@SouthernRailUK Am I able to claim for the cost of my Uber for having to travel to not miss my train due to there not being any updates? And being delayed for an unknown amount of time!', 'classification': '{""prediction"":""Positive"",""Probability"":""0.00""}'}, {'reply': '@SouthernRailUK That would be helpful to know as the train guard knows nothing! If we had have been told to change trains I wouldn’t have missed my flight', 'classification': '{""prediction"":""Positive"",""Probability"":""0.41""}'}, {'reply': '@_Tommy_91_ Hi there, apologies for the delay to your service. There is currently single line working taking place between East Croydon and Gatwick Airport, meaning only one of the four available lines is in use, this what is causing delays. We hope to have you moving shortly. ^Emily', 'classification': '{""prediction"":""Positive"",""Probability"":""0.00""}'}]"
"Literally crying because I haven’t eaten an actual meal in a week. My SSI lasts about half the month &amp; then 🤷🏼‍♀️. Food shopping, healthy, decent meals are few, my SSI check is less than my parents mortgage payment each month. #stressed #struggling #DisabilityTwitter",[],"[{'reply': 'Every experience is a unique one, there will always be a worse off. It doesn’t negate anyone else’s situation.\n\nAnd right now I’m fucking hungry and crying and mad because I’m expected to live like this, and I’m actually one of the LUCKY ones.', 'classification': '{""prediction"":""Negative"",""Probability"":""0.08""}'}, {'reply': 'And look, I know it could be worse, I don’t need to be reminded. I know my situation isn’t the worst out there. Y’all, my whole body is in so much pain right now, I’m hungry, my knee keeps swelling overnight, my head is going to combust.', 'classification': '{""prediction"":""Negative"",""Probability"":""0.13""}'}]"
"Brain: Be depressed. 
Me: dude, no. Not today. 
Brain: hey listen to that music that fucks you up more.

....

Me: BET. 

#depression #Anxiety #stressed #Mentalhealth",[],"[{'reply': '@Undead_Daddi I hate how relatable this is', 'classification': '{""prediction"":""Negative"",""Probability"":""0.05""}'}, {'reply': '@Undead_Daddi What do you think I’m doing right now??? Fuck.', 'classification': '{""prediction"":""Positive"",""Probability"":""0.00""}'}]"
clearing my head #stressed https://t.co/foNfV3eNgL,['None - 1080x1920 - Alt: None'],"[{'reply': '@R6Program 😭😭', 'classification': '{""prediction"":""Positive"",""Probability"":""0.34""}'}, {'reply': '@s6usn lmfao', 'classification': '{""prediction"":""Neutral"",""Probability"":""0.12""}'}]"
my bestie got this for me lol I need it today @SajeWellness #stressed https://t.co/q61M0sSo3O,['https://pbs.twimg.com/media/FVgqsz4UEAAFHlC.jpg - 2048x2048 - Alt: None'],"[{'reply': '@starseedjazzy Such a perfect combination 💚', 'classification': '{""prediction"":""Positive"",""Probability"":""0.01""}'}]"
just drove #blessed #stressed,[],"[{'reply': '@chromaliee oh, in that case very #proud of you 😁', 'classification': '{""prediction"":""Neutral"",""Probability"":""0.20""}'}, {'reply': '@njslostairpods i get kinda strong driving anxiety 😭', 'classification': '{""prediction"":""Positive"",""Probability"":""0.00""}'}, {'reply': '@chromaliee oh do you not like driving ? 😭', 'classification': '{""prediction"":""Negative"",""Probability"":""0.39""}'}]"
"North Korea announces outbreak of intestinal sickness

#intestinal #wellknit #stressed #taking #outbreak #announces #korea #suspected #cases #tests #quarantine #scientific #north #spread #thoroughly #sickness

https://t.co/Fqrw9ugkPn https://t.co/TyE2ejj0jX",['https://pbs.twimg.com/media/FVcMELSWYAE2UeN.jpg - 576x1024 - Alt: None'],"[{'reply': 'The illness, which experts say could be typhoid or cholera, comes amid a wave of Covid infections.', 'classification': '{""prediction"":""Neutral"",""Probability"":""0.36""}'}]"
"@premierinn We are experiencing severe stress with our group booking for our wedding in August. You expect a 50% deposit in two weeks but communication is so slow. A single phone call, that we requested, would have solved our problems. #stressed #outraged #poorservice",[],"[{'reply': ""@_AsleO We're really sorry to hear that. Can we ask if it's contact from our Group bookings team you are still waiting on? James"", 'classification': '{""prediction"":""Positive"",""Probability"":""0.01""}'}]"
"Welp. Yesterday was stressful at work. Looks like today is gonna follow suit. Send pet pics and chocolate 😅 

#stressed #WritingCommunity",[],"[{'reply': '@Linnaeus_Sky 👀', 'classification': '{""prediction"":""Positive"",""Probability"":""0.34""}'}, {'reply': '@Conkel62 Awww buddy! ❤️', 'classification': '{""prediction"":""Positive"",""Probability"":""0.38""}'}, {'reply': '@Linnaeus_Sky Pet pic. Go make some money😤 https://t.co/hEL8Pzezzg', 'classification': '{""prediction"":""Positive"",""Probability"":""0.28""}'}, {'reply': '@siporacoffelt Haha thanks', 'classification': '{""prediction"":""Positive"",""Probability"":""0.02""}'}, {'reply': '@Linnaeus_Sky https://t.co/t0r88o8Jfe', 'classification': '{""prediction"":""Neutral"",""Probability"":""0.18""}'}, {'reply': ""@Linnaeus_Sky Here's to a surprisingly good day. https://t.co/TyzfkQgUAE"", 'classification': '{""prediction"":""Positive"",""Probability"":""0.00""}'}, {'reply': '@Linnaeus_Sky https://t.co/NNJZxsOrXB', 'classification': '{""prediction"":""Neutral"",""Probability"":""0.18""}'}, {'reply': '@HCHelfand Thanks! ☺️', 'classification': '{""prediction"":""Positive"",""Probability"":""0.34""}'}, {'reply': '@AuthorMarkRunte Cute! Yes, hopefully you’ll be able to take more pics of Ollie', 'classification': '{""prediction"":""Positive"",""Probability"":""0.02""}'}, {'reply': '@DNARNADan Awww the tongue sticking out is cute 🥰', 'classification': '{""prediction"":""Positive"",""Probability"":""0.05""}'}]"
I hate the fact that I’m that anxious all the time. I’m constantly on the verge of crying because of it. #MentalHealthAwareness #anxiety #stressed,[],"[{'reply': '@Kayleskaay Xxxxxxxxxxxx', 'classification': '{""prediction"":""Positive"",""Probability"":""0.34""}'}, {'reply': '@MTorezwriting I appreciate it cousin. I’ll be okay. I’ll message you if I need to ❤️', 'classification': '{""prediction"":""Positive"",""Probability"":""0.01""}'}, {'reply': '@Kayleskaay Would u like to chat xx u have my number brother', 'classification': '{""prediction"":""Positive"",""Probability"":""0.25""}'}]"
"@premierinn We are experiencing severe stress with our group booking for our wedding in August. You expect a 50% deposit in two weeks but communication is so slow. A single phone call, that we requested, would have solved our problems. #stressed #outraged #poorservice",[],"[{'reply': ""@_AsleO We're really sorry to hear that. Can we ask if it's contact from our Group bookings team you are still waiting on? James"", 'classification': '{""prediction"":""Positive"",""Probability"":""0.01""}'}]"
"Welp. Yesterday was stressful at work. Looks like today is gonna follow suit. Send pet pics and chocolate 😅 

#stressed #WritingCommunity",[],"[{'reply': '@Linnaeus_Sky 👀', 'classification': '{""prediction"":""Positive"",""Probability"":""0.34""}'}, {'reply': '@Conkel62 Awww buddy! ❤️', 'classification': '{""prediction"":""Positive"",""Probability"":""0.38""}'}, {'reply': '@Linnaeus_Sky Pet pic. Go make some money😤 https://t.co/hEL8Pzezzg', 'classification': '{""prediction"":""Positive"",""Probability"":""0.28""}'}, {'reply': '@siporacoffelt Haha thanks', 'classification': '{""prediction"":""Positive"",""Probability"":""0.02""}'}, {'reply': '@Linnaeus_Sky https://t.co/t0r88o8Jfe', 'classification': '{""prediction"":""Neutral"",""Probability"":""0.18""}'}, {'reply': ""@Linnaeus_Sky Here's to a surprisingly good day. https://t.co/TyzfkQgUAE"", 'classification': '{""prediction"":""Positive"",""Probability"":""0.00""}'}, {'reply': '@Linnaeus_Sky https://t.co/NNJZxsOrXB', 'classification': '{""prediction"":""Neutral"",""Probability"":""0.18""}'}, {'reply': '@HCHelfand Thanks! ☺️', 'classification': '{""prediction"":""Positive"",""Probability"":""0.34""}'}, {'reply': '@AuthorMarkRunte Cute! Yes, hopefully you’ll be able to take more pics of Ollie', 'classification': '{""prediction"":""Positive"",""Probability"":""0.02""}'}, {'reply': '@DNARNADan Awww the tongue sticking out is cute 🥰', 'classification': '{""prediction"":""Positive"",""Probability"":""0.05""}'}]"
I hate the fact that I’m that anxious all the time. I’m constantly on the verge of crying because of it. #MentalHealthAwareness #anxiety #stressed,[],"[{'reply': '@Kayleskaay Xxxxxxxxxxxx', 'classification': '{""prediction"":""Positive"",""Probability"":""0.34""}'}, {'reply': '@MTorezwriting I appreciate it cousin. I’ll be okay. I’ll message you if I need to ❤️', 'classification': '{""prediction"":""Positive"",""Probability"":""0.01""}'}, {'reply': '@Kayleskaay Would u like to chat xx u have my number brother', 'classification': '{""prediction"":""Positive"",""Probability"":""0.25""}'}]"
"Welp. Yesterday was stressful at work. Looks like today is gonna follow suit. Send pet pics and chocolate 😅 

#stressed #WritingCommunity",[],"[{'reply': '@Linnaeus_Sky 👀', 'classification': '{""prediction"":""Positive"",""Probability"":""0.34""}'}, {'reply': '@Conkel62 Awww buddy! ❤️', 'classification': '{""prediction"":""Positive"",""Probability"":""0.38""}'}, {'reply': '@Linnaeus_Sky Pet pic. Go make some money😤 https://t.co/hEL8Pzezzg', 'classification': '{""prediction"":""Positive"",""Probability"":""0.28""}'}]"
"Welp. Yesterday was stressful at work. Looks like today is gonna follow suit. Send pet pics and chocolate 😅 

#stressed #WritingCommunity",[],"[{'reply': '@Linnaeus_Sky 👀', 'classification': '{""prediction"":""Positive"",""Probability"":""0.34""}'}, {'reply': '@Conkel62 Awww buddy! ❤️', 'classification': '{""prediction"":""Positive"",""Probability"":""0.38""}'}, {'reply': '@Linnaeus_Sky Pet pic. Go make some money😤 https://t.co/hEL8Pzezzg', 'classification': '{""prediction"":""Positive"",""Probability"":""0.28""}'}]"
